"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"339","uc.164",3.12774597024957,2.23868149975311,1.04769703689744,2.13676417982677,0.0326171769449763,0.0837403678264314
"340","uc.165",87.4819916476449,1.69099346210904,0.506560797495255,3.33818461766157,0.000843276998558679,0.00425011607273574
"341","uc.166",950.406860712808,1.33456966864848,0.410045273177098,3.2546885818437,0.00113516766793072,0.00543156175288368
"342","uc.167",8.48259037297189,-0.695492766051732,0.442270802176352,-1.57254958416724,0.115823149325271,0.218451502655173
"343","uc.168",0.11820031047176,0.149104578401194,3.33709784017143,0.0446809130395573,0.964361647690171,NA
"344","uc.169",628.001978569981,-0.460813533688754,0.271554998490839,-1.69694366242461,0.0897073121698075,0.181333497327205
"345","uc.170",34.369220071425,0.652826883936404,0.274014082412632,2.38245742039391,0.0171975206834339,0.0500050986026003
"346","uc.171",0.988539936336289,2.19918653707373,1.14497170700265,1.92073439336841,0.0547652012654134,0.126227110233697
"347","uc.172",0.799090506391704,0.307451569892283,1.16511337842459,0.263881245881841,0.791871427212558,0.875833332020573
"348","uc.173",1361.56079524559,-0.472937406100493,0.323039217127765,-1.46402474072812,0.143187188546629,0.262741540148668
"349","uc.174",1287.18809434565,-0.965245158715394,0.212483841367407,-4.54267558654677,5.55446971542013e-06,5.40938368266278e-05
"350","uc.175",3.24955588177787,2.00924693853104,1.4022795627122,1.43284334447897,0.151902611235034,0.273424700223062
"351","uc.176",1.98835761298379,-3.40587136558563,1.14179631213997,-2.98290625864986,0.0028552543089812,0.0111266611215968
"352","uc.177",1.60763665284425,-2.0062176566605,1.10992123813002,-1.80753155065358,0.0706794399180808,0.152667590223054
"353","uc.178",1.57357986712819,-2.04223951420693,1.13840709014779,-1.79394483035222,0.0728219750065221,0.156401741775371
"354","uc.179",2.06429508560013,-0.955146858013731,0.834007548425151,-1.14524965609403,0.25210575400517,0.394085119665155
"355","uc.180",2.05815577651989,-0.950924551003438,0.827427822962669,-1.14925377732475,0.250451351786788,0.394085119665155
"356","uc.181",2.04466062639936,-0.959672405702587,0.828456294805068,-1.15838628026647,0.246706435471405,0.391172432501563
"357","uc.182",3.27147886202103,-0.886724090119835,0.77457639341649,-1.14478584379352,0.252297880843829,0.394085119665155
"358","uc.183",50.396808395379,-1.35325346181222,0.277029777678024,-4.88486643260796,1.03498991067377e-06,1.22258183198339e-05
"359","uc.184",215.116160044936,-1.18301676192363,0.244407150099486,-4.84035250786274,1.29609019350942e-06,1.48461240347443e-05
"360","uc.185",143.184415943909,-0.670741260656675,0.225414711337827,-2.97558778074356,0.00292427645918609,0.0111654192078014
"361","uc.186",1766.71796712224,0.295853512414409,0.166921305339082,1.77241312493583,0.0763260046692085,0.162085560477308
"362","uc.187",2.27972230005805,3.47986986448429,1.20437586592733,2.88935536067463,0.00386032552340009,0.0144475549291607
"363","uc.188",179.697686927119,-1.20502125520957,0.349716969123025,-3.44570427403443,0.000569573298374224,0.0031176745177119
"364","uc.189",1861.48946875296,1.17685826325415,0.234588153422272,5.01669946280594,5.25666987206034e-07,6.85179728151313e-06
"365","uc.190",0.959113653682618,1.69374402033519,1.79577380053742,0.943183389705489,0.345587107965118,0.497575731075456
"366","uc.191",0.0950439093110993,0.0621991998200426,3.13186310775032,0.0198601272405937,0.984154952718878,NA
"367","uc.192",0.1318433982723,0.183877244229691,2.6861478554766,0.0684538804722892,0.945424331962986,NA
"368","uc.193",730.146338756964,1.27438112404427,0.194471361121523,6.55305293640603,5.63725213952499e-11,2.13088130874045e-09
"369","uc.194",6.41480839089667,-2.1852315578028,0.975572629301841,-2.2399475878763,0.0250943256945552,0.066800388116492
"370","uc.195",6.65354116696981,2.32181127725919,0.690333766282358,3.36331697891991,0.000770118820084856,0.0039338501890821
"371","uc.196",9.03466095001896,0.854468578177962,0.670797473993396,1.27381007130384,0.202730735025691,0.339080609910227
